tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,has_streaming,has_security_pack,num_products,customer_age,is_promo,contract_type,payment_method,internet_service,region,churn
65,78.5,4982.82,0,0,223.26,1,0,4,34,1,anual,credito,movil,oeste,0
27,50.21,1536.01,2,1,120.72,0,1,4,59,0,mensual,transferencia,fibra,oeste,0
55,55.2,3385.09,1,1,63.13,1,1,3,20,1,mensual,credito,fibra,centro,0
24,88.09,2006.97,0,0,66.59,1,1,4,72,0,mensual,debito,movil,sur,1
7,81.36,405.06,1,1,146.78,1,0,2,66,0,mensual,credito,ninguno,norte,1
15,50.37,610.39,3,2,170.34,1,0,1,66,0,anual,efectivo,fibra,centro,1
60,59.75,3417.92,2,1,167.89,0,1,3,74,0,bianual,credito,fibra,norte,0
62,73.71,4531.78,3,0,173.73,1,1,2,32,0,anual,transferencia,cable,centro,0
47,71.4,3302.44,0,0,102.65,1,0,3,32,1,bianual,credito,ninguno,centro,0
67,79.35,5205.53,3,1,103.73,1,0,3,31,0,mensual,transferencia,cable,sur,0
36,61.1,2304.35,2,3,186.66,0,1,2,71,1,anual,efectivo,cable,sur,0
32,42.34,1341.13,1,2,58.67,1,1,2,22,1,bianual,debito,fibra,sur,1
13,74.27,1026.94,2,0,42.54,1,0,3,51,0,anual,debito,fibra,sur,0
53,58.83,3108.3,0,0,162.96,1,1,1,74,0,mensual,debito,cable,norte,0
23,73.45,1495.01,1,1,136.18,0,1,4,50,0,anual,transferencia,movil,oeste,0
63,70.33,4577.27,1,1,143.78,0,0,3,25,1,anual,debito,fibra,centro,0
18,65.72,1215.48,1,1,116.23,0,0,2,56,0,mensual,debito,fibra,centro,0
29,60.74,1770.74,0,1,107.95,0,1,2,32,0,anual,transferencia,fibra,norte,0
28,46.94,1472.48,1,1,222.57,1,1,3,18,1,anual,debito,movil,oeste,0
21,72.34,1581.82,2,1,194.84,1,0,2,63,1,anual,credito,fibra,norte,0
64,25.65,1768.06,1,0,91.24,1,1,4,73,0,mensual,credito,fibra,norte,0
50,56.28,2844.33,0,0,73.97,0,1,1,56,0,mensual,transferencia,cable,sur,0
1,39.41,50.0,2,1,163.43,0,1,3,27,0,mensual,debito,cable,norte,0
52,68.7,3384.53,2,1,5.0,1,0,4,72,0,anual,efectivo,ninguno,norte,0
38,51.2,1957.04,2,3,96.76,0,1,4,23,1,anual,transferencia,cable,norte,1
52,70.45,3560.29,3,2,105.6,1,1,4,18,0,mensual,credito,movil,centro,1
62,48.72,3067.92,2,1,142.67,1,0,4,74,0,mensual,credito,ninguno,centro,0
4,38.38,71.68,0,1,92.72,1,1,3,74,0,mensual,transferencia,fibra,norte,0
61,57.64,3753.96,1,0,104.91,1,0,1,30,0,mensual,credito,cable,centro,1
48,74.17,3456.11,2,0,133.56,1,0,3,49,0,mensual,debito,fibra,oeste,1
13,56.85,669.09,3,2,84.34,1,1,1,29,1,bianual,transferencia,fibra,norte,0
14,51.14,800.15,0,0,119.99,1,0,3,56,1,anual,credito,fibra,sur,0
4,94.29,275.55,1,0,66.01,1,0,1,32,0,mensual,credito,movil,norte,1
4,75.64,292.01,1,2,201.15,1,1,1,18,0,mensual,efectivo,cable,centro,1
45,67.29,3123.09,1,0,123.15,1,0,1,65,0,mensual,credito,movil,norte,0
67,86.98,5714.68,1,1,126.36,0,1,4,46,0,mensual,transferencia,fibra,sur,1
13,51.62,571.98,3,2,143.52,1,1,2,54,0,mensual,credito,cable,centro,1
11,83.97,862.35,2,0,196.74,1,1,2,60,0,mensual,efectivo,fibra,centro,0
31,61.12,1942.28,4,0,46.81,1,1,1,28,0,mensual,debito,movil,norte,0
55,51.8,2913.94,4,0,73.15,0,1,2,71,0,mensual,credito,ninguno,centro,0
66,49.9,3201.29,1,0,92.94,0,0,3,19,0,mensual,debito,fibra,centro,0
29,52.38,1549.74,1,1,85.21,1,0,1,55,1,anual,debito,fibra,oeste,1
30,79.89,2418.81,1,1,53.93,1,1,4,45,0,mensual,credito,movil,oeste,0
22,66.11,1589.6,0,0,154.07,0,0,2,78,1,anual,credito,cable,oeste,0
38,74.5,2860.04,3,0,161.52,1,1,3,71,0,anual,transferencia,cable,centro,0
61,72.46,4683.69,0,0,75.43,1,1,2,30,0,bianual,debito,fibra,norte,0
42,76.56,3201.26,0,1,141.42,1,0,4,70,1,anual,debito,ninguno,centro,0
72,88.8,6319.72,4,0,158.06,1,1,1,24,1,anual,efectivo,fibra,centro,0
11,78.6,638.99,1,2,171.5,0,1,4,43,0,mensual,debito,fibra,centro,1
66,91.63,5988.39,3,0,44.65,0,0,1,67,1,mensual,debito,movil,centro,1
49,77.08,3790.6,2,1,103.7,0,0,3,70,0,bianual,debito,cable,norte,0
53,57.0,3150.7,2,0,60.68,1,0,1,28,1,anual,debito,movil,centro,1
43,60.68,2625.08,2,0,110.66,1,0,1,31,0,anual,debito,movil,norte,0
17,71.43,1150.27,2,0,141.94,1,0,1,38,0,anual,debito,fibra,sur,0
49,84.63,4128.42,1,1,137.57,0,0,1,37,0,mensual,debito,fibra,norte,1
41,74.48,3243.52,1,0,165.86,1,1,4,34,1,mensual,debito,fibra,sur,0
55,51.98,3094.01,2,1,151.74,0,0,2,44,1,bianual,debito,cable,centro,0
13,52.18,684.12,2,2,159.21,1,0,4,29,1,mensual,credito,fibra,norte,0
65,78.49,5203.1,1,1,193.7,1,0,1,52,1,bianual,credito,cable,sur,0
71,87.48,6391.2,0,0,109.87,1,0,4,57,1,anual,credito,fibra,sur,0
12,49.4,783.38,3,0,52.12,1,0,3,26,1,mensual,credito,cable,centro,1
36,63.59,2219.93,1,1,103.6,0,1,3,47,1,anual,credito,cable,sur,0
25,51.32,1171.35,2,0,80.05,1,0,2,38,0,mensual,debito,movil,sur,0
64,55.82,3528.05,1,1,92.81,1,0,3,60,0,mensual,debito,fibra,sur,0
65,46.09,2854.69,2,0,124.6,1,0,3,72,1,mensual,credito,fibra,oeste,0
2,52.54,50.0,1,2,91.8,1,1,2,57,0,anual,credito,cable,norte,0
40,39.68,1576.23,1,0,219.93,1,1,1,19,1,mensual,efectivo,movil,oeste,1
63,65.08,4194.16,3,0,88.99,1,1,4,71,0,mensual,transferencia,fibra,centro,0
42,63.38,2534.73,0,2,137.49,1,1,2,49,1,mensual,transferencia,movil,centro,1
7,112.0,758.11,0,0,169.6,1,1,1,27,0,mensual,debito,cable,centro,1
39,50.44,2144.53,2,1,132.61,1,1,3,39,0,anual,debito,fibra,centro,0
59,56.46,3241.34,0,1,101.28,1,1,4,70,0,mensual,efectivo,fibra,centro,1
39,78.67,2977.2,3,1,79.28,1,0,3,40,1,mensual,transferencia,fibra,sur,0
1,81.24,336.26,2,0,101.72,0,0,3,55,1,bianual,credito,fibra,sur,0
32,58.31,1750.73,4,2,85.5,1,0,3,20,0,mensual,debito,cable,centro,1
15,80.38,1201.5,1,1,189.3,1,1,2,43,1,bianual,debito,fibra,centro,0
53,70.67,3883.24,2,2,216.39,0,0,3,67,0,mensual,credito,fibra,oeste,0
32,94.57,2931.62,1,0,128.16,1,1,2,76,0,anual,credito,cable,sur,0
71,82.42,5552.48,1,2,70.29,1,0,4,54,1,mensual,transferencia,fibra,centro,0
28,30.06,645.9,3,0,98.15,0,0,3,66,0,mensual,debito,fibra,sur,0
63,89.97,5790.72,1,1,182.47,1,1,2,33,0,mensual,credito,fibra,norte,0
8,50.49,549.14,2,0,174.18,1,1,3,18,0,bianual,transferencia,fibra,centro,0
31,78.5,2210.38,3,1,96.92,0,0,2,39,0,mensual,debito,fibra,sur,1
4,58.58,50.0,4,1,144.26,1,0,2,58,0,mensual,credito,fibra,oeste,0
38,75.85,2900.78,1,1,200.82,0,1,1,25,0,mensual,debito,fibra,centro,0
14,87.86,1248.83,0,2,112.44,0,0,1,47,0,anual,efectivo,fibra,centro,0
44,66.36,2891.31,4,2,5.0,0,1,4,20,1,mensual,credito,fibra,centro,1
43,86.07,3830.12,0,1,151.95,1,1,3,40,1,mensual,debito,movil,norte,0
31,63.94,1935.48,1,1,168.65,0,0,2,68,1,bianual,transferencia,cable,sur,0
60,62.97,3576.3,3,1,61.81,1,0,2,36,0,anual,credito,cable,norte,0
8,40.96,272.5,2,1,190.99,1,1,4,76,0,mensual,transferencia,cable,centro,1
15,53.09,687.13,3,1,144.46,1,1,4,73,0,anual,debito,fibra,sur,0
11,47.0,569.58,0,1,187.33,1,0,4,61,0,mensual,transferencia,cable,norte,0
14,76.23,1117.31,2,2,113.59,1,0,4,40,1,anual,transferencia,cable,centro,0
19,40.69,913.13,3,0,124.84,1,1,2,68,1,mensual,debito,ninguno,norte,0
53,65.0,3302.06,0,0,87.92,1,0,4,29,0,anual,debito,fibra,sur,0
34,47.62,1608.83,0,0,84.53,0,1,3,28,0,mensual,debito,fibra,centro,0
34,70.64,2482.23,0,0,85.45,1,1,3,76,0,mensual,transferencia,movil,centro,1
55,63.86,3306.7,1,0,145.81,1,1,1,69,0,anual,credito,cable,centro,1
33,45.3,1475.05,1,0,176.87,0,1,3,50,1,bianual,credito,cable,oeste,1
41,17.76,746.55,2,0,145.31,1,1,4,69,0,bianual,debito,fibra,centro,0
50,42.76,2205.06,1,0,125.06,0,0,4,47,0,anual,debito,fibra,oeste,0
10,78.33,836.68,2,3,5.0,1,0,3,51,1,mensual,credito,movil,centro,0
72,92.88,6640.53,0,0,106.66,0,0,4,43,1,mensual,transferencia,movil,sur,0
66,62.5,4188.15,2,1,54.35,0,0,2,32,0,bianual,debito,ninguno,centro,0
14,71.26,1025.27,0,1,82.05,1,1,2,20,0,bianual,credito,movil,sur,0
10,34.73,240.41,1,0,112.59,1,0,1,32,1,mensual,debito,fibra,norte,0
61,55.85,3447.35,5,2,142.26,1,1,2,54,0,bianual,efectivo,cable,sur,1
31,55.13,1589.4,2,0,217.24,1,0,2,54,0,mensual,credito,cable,norte,0
3,48.53,122.99,1,2,119.43,0,1,4,74,0,mensual,debito,fibra,norte,1
42,92.04,3697.54,1,0,110.63,1,1,1,63,0,mensual,debito,cable,sur,0
61,60.7,3506.4,1,2,162.73,0,0,2,71,1,bianual,debito,movil,centro,0
45,77.67,3652.23,2,0,112.75,1,1,1,44,0,anual,debito,movil,sur,1
31,62.52,1950.93,2,2,165.45,1,0,3,69,1,bianual,debito,fibra,sur,0
14,60.18,853.25,2,0,145.88,0,0,3,48,1,mensual,debito,cable,centro,1
21,88.2,1895.88,0,2,225.15,0,1,2,44,0,mensual,debito,fibra,norte,1
38,63.64,2311.91,1,0,88.41,1,1,3,46,1,mensual,debito,ninguno,centro,1
13,60.99,853.5,3,0,208.73,0,0,3,65,1,mensual,credito,movil,sur,1
31,73.78,2395.87,4,1,40.74,1,0,2,28,1,mensual,debito,fibra,centro,0
66,55.3,3683.06,0,0,154.95,1,1,3,19,0,mensual,credito,fibra,centro,0
45,63.92,3248.02,4,0,188.68,1,0,1,35,0,anual,transferencia,cable,centro,0
17,66.05,1123.86,1,0,140.99,0,1,3,70,0,anual,credito,fibra,oeste,0
46,75.2,3443.17,4,0,93.69,1,0,4,55,1,anual,transferencia,cable,sur,0
67,49.81,3499.36,1,2,112.78,1,1,2,62,0,bianual,debito,movil,norte,1
44,57.97,2611.83,0,0,69.56,0,0,2,19,1,mensual,debito,fibra,norte,0
65,44.35,2768.87,2,2,123.41,1,0,1,24,0,mensual,transferencia,movil,norte,0
44,79.85,3432.0,2,0,121.33,0,0,4,18,0,mensual,transferencia,fibra,norte,0
15,55.14,609.8,0,2,113.45,1,0,4,51,1,anual,credito,fibra,oeste,0
27,80.27,2405.42,2,3,169.11,0,1,4,44,0,mensual,debito,fibra,centro,0
20,48.71,999.92,2,2,110.01,0,1,1,47,1,mensual,credito,fibra,oeste,1
50,91.6,4706.2,2,0,121.57,0,0,4,55,0,bianual,debito,cable,centro,0
53,67.37,3617.33,3,0,85.35,0,1,2,65,0,mensual,debito,cable,centro,0
50,68.18,3377.43,0,1,116.56,0,0,4,28,0,anual,debito,fibra,centro,0
60,24.67,1546.18,2,0,94.53,1,0,1,62,0,anual,debito,movil,sur,0
62,91.46,5867.11,1,0,242.31,1,0,2,22,1,bianual,transferencia,fibra,centro,0
9,64.25,625.6,0,0,121.5,1,1,4,77,0,bianual,credito,ninguno,centro,0
70,78.25,5516.62,2,0,145.27,1,0,4,66,1,mensual,transferencia,cable,sur,1
67,31.89,2122.92,1,2,97.71,1,1,1,52,0,anual,efectivo,fibra,sur,0
7,57.88,474.85,2,0,71.67,1,1,1,52,0,mensual,efectivo,fibra,norte,0
61,62.73,3863.16,3,0,81.11,0,0,2,54,0,mensual,credito,fibra,oeste,1
33,91.34,3092.27,1,0,140.12,0,1,1,36,1,bianual,debito,fibra,oeste,0
57,75.53,4347.73,0,1,69.4,0,1,1,35,0,bianual,credito,fibra,centro,1
64,48.49,3021.23,2,0,102.53,1,0,4,63,1,mensual,transferencia,cable,norte,0
20,76.71,1545.23,0,1,99.92,0,1,3,75,0,bianual,credito,fibra,centro,0
32,47.3,1358.15,2,1,93.28,1,1,3,35,0,mensual,credito,fibra,oeste,1
7,44.77,309.12,0,0,145.6,0,1,2,54,1,anual,efectivo,fibra,centro,0
55,54.12,2989.47,4,0,113.04,1,0,4,18,1,anual,debito,cable,centro,0
8,82.64,834.86,2,2,153.83,0,0,3,67,1,mensual,debito,cable,sur,0
56,87.88,4754.1,2,0,170.95,1,1,2,20,1,anual,transferencia,cable,centro,0
22,80.59,1812.35,1,0,89.99,0,0,2,53,1,bianual,debito,fibra,norte,0
72,54.78,4066.38,1,1,158.59,1,0,4,20,1,bianual,credito,cable,centro,0
14,71.43,874.48,0,0,99.78,1,0,1,20,1,bianual,transferencia,cable,oeste,0
32,82.9,2828.09,3,1,128.19,1,1,1,65,1,mensual,debito,fibra,oeste,1
12,40.5,474.64,4,2,164.84,1,0,2,22,0,anual,transferencia,cable,centro,0
33,50.99,1560.13,2,1,170.68,0,0,4,46,1,anual,efectivo,movil,centro,0
60,75.93,4317.37,2,0,172.86,0,0,2,50,0,mensual,credito,fibra,centro,1
12,66.4,664.83,4,1,158.12,1,0,1,56,1,bianual,transferencia,cable,centro,0
51,57.92,2793.14,2,0,93.3,1,0,4,46,0,bianual,transferencia,fibra,centro,0
20,53.81,1067.85,2,1,147.87,0,0,3,60,0,anual,credito,cable,centro,0
8,103.76,973.35,2,0,66.78,1,0,4,31,0,anual,transferencia,fibra,centro,0
13,75.23,903.73,3,2,118.35,0,1,3,21,0,anual,efectivo,movil,norte,1
36,50.09,1811.65,1,0,128.92,1,1,1,21,0,anual,debito,cable,norte,0
55,72.28,3914.83,0,0,124.37,1,1,2,55,0,mensual,transferencia,cable,centro,0
38,52.79,1985.08,0,0,79.98,1,1,4,49,1,bianual,debito,movil,centro,1
53,64.38,3534.93,4,2,108.45,0,0,1,50,1,mensual,efectivo,cable,centro,1
44,38.95,1749.66,1,2,159.97,1,0,1,65,0,mensual,debito,fibra,norte,0
16,90.38,1748.26,2,1,145.15,1,0,4,39,0,anual,efectivo,movil,centro,1
40,49.92,2033.89,1,0,155.02,1,1,2,62,0,mensual,debito,cable,centro,0
56,51.12,2820.63,2,0,73.61,1,1,3,47,1,bianual,debito,fibra,centro,0
21,79.53,1568.77,5,2,106.81,1,1,2,41,1,mensual,debito,movil,norte,1
43,57.19,2194.5,2,0,119.03,0,0,1,54,0,bianual,credito,fibra,sur,0
59,53.91,3142.39,1,0,227.37,1,1,2,26,1,mensual,credito,fibra,norte,0
42,56.68,2384.65,4,0,46.37,1,1,1,73,1,mensual,debito,fibra,norte,0
58,45.08,2455.96,1,2,99.97,0,0,1,59,0,bianual,debito,movil,centro,0
1,59.52,50.0,0,0,66.92,0,0,2,41,1,mensual,credito,cable,centro,0
36,75.19,2715.7,2,0,41.56,1,0,4,43,0,bianual,transferencia,fibra,oeste,0
54,57.05,3018.23,1,0,113.32,1,0,1,75,0,anual,credito,fibra,centro,0
8,44.81,291.95,0,2,128.78,1,1,2,40,0,anual,credito,movil,centro,1
34,33.78,952.23,4,1,163.2,1,1,1,51,0,bianual,credito,movil,norte,1
35,25.35,741.7,0,1,93.51,0,1,3,53,0,mensual,debito,fibra,centro,0
4,53.41,326.51,5,2,61.76,1,0,4,61,1,mensual,debito,movil,centro,1
29,104.62,3070.36,0,0,32.87,0,0,4,62,0,mensual,transferencia,fibra,centro,0
26,78.79,1815.5,4,1,63.66,0,0,3,35,0,mensual,credito,movil,centro,1
38,66.42,2526.29,1,1,66.69,1,1,3,24,1,mensual,transferencia,fibra,sur,0
63,58.73,3795.47,3,0,135.19,1,1,4,37,1,mensual,debito,cable,centro,0
13,56.39,786.66,1,2,57.16,0,1,1,73,0,mensual,credito,fibra,centro,1
51,50.49,2392.54,2,0,74.09,1,0,1,70,0,anual,credito,movil,oeste,1
7,63.96,159.28,4,0,112.27,1,1,2,31,0,anual,transferencia,fibra,oeste,0
69,41.95,2890.25,1,0,96.48,1,1,3,55,1,anual,credito,fibra,centro,0
57,72.23,3972.38,2,0,32.18,1,1,4,18,1,mensual,debito,movil,oeste,0
20,63.19,1366.6,2,1,205.03,1,1,3,73,1,mensual,debito,movil,sur,1
64,93.96,5975.36,1,1,122.25,0,0,3,33,1,anual,credito,cable,norte,0
61,65.46,3979.41,5,2,78.79,1,0,4,23,1,anual,credito,cable,sur,1
18,74.34,1254.56,3,1,127.26,1,0,4,27,0,anual,debito,cable,centro,0
58,36.91,2261.45,4,0,61.43,0,0,4,43,0,anual,debito,fibra,centro,0
54,76.0,4096.72,1,0,175.77,1,1,4,65,0,mensual,efectivo,fibra,norte,0
42,83.57,3435.79,0,1,109.9,0,1,1,49,1,mensual,debito,fibra,oeste,1
48,50.91,2529.85,0,1,117.72,0,0,4,25,1,mensual,credito,cable,centro,0
61,55.15,3573.98,1,0,125.68,0,0,4,74,0,mensual,debito,movil,norte,0
34,67.79,2235.93,1,1,103.63,0,1,1,57,0,mensual,credito,fibra,norte,0
71,61.02,4195.35,4,1,199.98,0,0,4,61,1,anual,debito,movil,oeste,0
68,60.08,4024.84,0,1,119.09,1,0,3,25,1,mensual,debito,fibra,norte,0
45,60.81,2812.41,5,1,99.0,1,1,4,65,1,bianual,efectivo,cable,centro,0
42,35.27,1338.24,1,2,201.81,0,1,1,46,1,mensual,debito,fibra,sur,0
21,55.25,1071.26,1,1,128.45,1,0,4,24,1,mensual,transferencia,cable,centro,0
33,78.79,2730.68,2,1,151.0,1,1,4,64,1,mensual,transferencia,movil,centro,1
55,57.78,3323.82,6,0,171.04,0,1,1,63,1,anual,transferencia,ninguno,oeste,0
23,73.38,1689.66,2,1,182.8,0,1,3,49,1,mensual,debito,fibra,norte,0
14,85.64,1342.34,1,0,163.4,1,1,3,53,0,anual,transferencia,cable,norte,1
69,46.19,3068.85,1,0,149.3,1,1,4,23,0,anual,debito,cable,norte,0
18,65.19,1260.78,1,0,10.66,0,1,3,35,0,mensual,transferencia,fibra,sur,0
41,90.83,3752.81,0,0,78.02,0,0,3,22,1,anual,credito,cable,centro,0
58,72.11,4269.73,5,0,132.8,1,1,4,20,0,anual,debito,cable,sur,0
58,68.61,3984.28,2,0,143.52,1,1,2,75,1,bianual,transferencia,cable,centro,0
7,83.45,670.97,3,0,190.05,1,0,4,77,1,anual,efectivo,fibra,centro,0
2,72.6,50.0,1,0,82.35,1,1,2,34,1,mensual,transferencia,fibra,oeste,1
3,65.7,181.44,1,0,220.26,0,1,2,44,1,anual,efectivo,movil,centro,0
56,51.41,2949.91,1,0,78.72,0,1,1,38,1,mensual,transferencia,movil,centro,0
33,84.57,2652.02,1,0,79.79,0,1,3,27,1,mensual,debito,fibra,centro,1
38,78.1,2949.17,1,0,171.32,1,1,2,29,0,anual,credito,fibra,sur,0
62,78.77,4917.52,1,1,142.54,1,1,3,37,0,bianual,efectivo,fibra,centro,0
4,76.24,326.33,3,0,170.16,1,0,1,26,1,anual,efectivo,fibra,oeste,0
49,87.36,4184.51,3,0,105.23,1,1,4,23,0,anual,credito,fibra,oeste,0
6,47.29,169.53,1,1,105.98,0,1,4,41,0,mensual,efectivo,cable,norte,1
33,29.49,842.7,2,1,113.99,1,1,1,59,1,mensual,debito,ninguno,sur,1
22,60.64,1329.56,2,2,170.8,1,1,3,78,1,mensual,transferencia,fibra,oeste,1
70,68.04,4708.72,1,0,62.61,1,0,4,30,1,anual,credito,fibra,norte,0
43,90.49,3925.37,2,0,145.78,0,0,1,74,0,mensual,efectivo,fibra,centro,0
4,81.34,325.54,2,1,77.39,1,0,3,40,0,anual,debito,cable,norte,0
53,38.77,2014.27,3,0,52.38,1,1,4,72,0,anual,credito,fibra,centro,0
51,66.85,3495.22,1,2,155.27,0,1,2,70,0,mensual,debito,fibra,sur,1
41,48.65,1775.14,1,1,59.32,1,0,2,38,0,anual,efectivo,movil,centro,0
32,70.5,2387.46,0,0,118.64,1,1,3,41,1,mensual,transferencia,movil,oeste,1
38,27.1,1251.81,3,0,131.75,0,0,2,29,1,bianual,efectivo,movil,sur,0
62,63.99,4044.39,2,1,84.6,1,1,2,54,0,mensual,debito,fibra,oeste,0
49,87.37,4250.87,6,0,168.7,1,1,2,40,0,mensual,transferencia,fibra,centro,0
33,68.98,2177.87,3,1,118.42,0,0,3,63,0,mensual,debito,movil,sur,0
40,100.56,4041.66,1,1,129.45,0,1,2,24,0,mensual,efectivo,cable,norte,1
4,69.91,143.51,1,0,204.88,1,1,4,44,0,mensual,debito,cable,centro,1
65,63.18,4066.64,0,1,107.31,0,0,2,39,0,mensual,credito,fibra,norte,1
41,71.82,2923.48,3,2,5.0,1,0,4,72,0,anual,credito,fibra,sur,0
65,45.51,3087.14,0,1,107.68,1,1,1,45,1,bianual,debito,fibra,centro,0
17,77.45,1299.72,3,0,97.58,0,0,4,22,1,mensual,transferencia,fibra,oeste,0
12,75.48,931.47,2,0,76.23,0,0,4,31,0,mensual,debito,fibra,sur,1
6,65.3,153.1,0,2,137.74,1,1,1,78,1,mensual,debito,cable,sur,1
29,58.04,1665.07,1,1,84.22,0,0,1,56,0,mensual,efectivo,movil,centro,0
2,15.51,50.0,3,0,91.24,0,0,4,63,0,mensual,transferencia,cable,centro,1
31,80.31,2495.45,2,0,188.27,1,1,3,74,1,bianual,credito,fibra,norte,0
28,73.39,1792.46,2,1,127.6,1,1,3,74,0,anual,debito,fibra,centro,0
7,84.16,689.12,3,2,181.41,1,0,4,43,0,anual,credito,ninguno,oeste,1
72,47.95,3351.49,3,2,166.19,1,0,4,39,0,mensual,transferencia,cable,norte,1
53,78.99,4265.26,0,1,47.12,0,0,4,67,0,bianual,debito,cable,centro,0
44,51.49,2202.01,1,0,63.03,1,0,3,51,0,anual,debito,movil,centro,1
17,57.61,930.26,6,1,24.99,1,0,2,58,0,mensual,credito,cable,sur,1
64,63.51,4318.33,0,1,10.33,1,1,3,70,0,anual,debito,cable,oeste,0
47,62.13,2945.21,3,0,241.07,1,1,3,64,1,mensual,transferencia,fibra,sur,0
2,51.67,84.77,2,1,5.0,1,1,1,44,1,mensual,transferencia,cable,sur,1
13,75.84,1207.09,1,1,133.53,1,0,3,35,0,mensual,debito,fibra,norte,1
29,30.98,910.64,2,0,152.46,0,1,2,28,0,anual,transferencia,fibra,sur,0
63,85.86,5299.26,1,1,81.71,1,1,4,63,0,anual,credito,movil,sur,1
70,52.02,3450.58,2,2,86.28,1,1,2,45,1,anual,debito,cable,sur,0
56,81.69,4521.31,2,0,117.39,1,0,1,42,0,mensual,debito,fibra,centro,0
5,54.47,175.67,3,1,188.41,0,1,1,71,1,bianual,efectivo,fibra,oeste,0
33,60.12,2119.44,0,0,124.05,1,0,3,68,0,mensual,efectivo,cable,norte,1
48,90.94,4079.26,3,0,165.05,0,1,3,64,1,anual,debito,fibra,oeste,1
66,76.18,5112.78,1,0,92.91,1,1,3,33,1,mensual,debito,fibra,norte,0
52,43.18,2305.32,3,1,162.68,0,1,1,46,1,mensual,debito,fibra,norte,1
57,35.47,2091.28,3,0,26.21,0,0,3,78,0,anual,credito,cable,norte,0
71,81.87,5784.58,1,1,45.57,1,0,2,52,0,anual,credito,cable,oeste,0
14,78.78,1002.64,3,1,78.98,0,0,3,59,0,mensual,debito,fibra,sur,0
32,83.23,2519.97,1,2,145.69,0,1,2,68,0,anual,efectivo,fibra,oeste,0
5,95.38,420.82,2,1,27.21,1,1,2,36,0,mensual,efectivo,cable,centro,1
22,34.64,817.49,2,1,92.15,1,0,3,38,0,bianual,efectivo,fibra,centro,1
56,61.85,3558.04,1,1,220.59,1,1,3,40,1,mensual,credito,movil,oeste,0
7,44.59,339.82,1,0,47.09,0,0,1,38,1,anual,credito,fibra,centro,0
62,65.62,4030.83,0,2,102.7,1,0,1,53,0,mensual,credito,fibra,sur,0
3,46.51,238.49,1,0,156.05,1,1,1,63,0,bianual,credito,fibra,centro,0
29,52.54,1184.4,1,0,126.7,1,0,1,69,0,mensual,debito,movil,centro,1
24,69.51,1616.68,1,0,55.53,1,0,1,26,0,bianual,credito,fibra,sur,0
20,53.86,1016.92,2,1,29.92,1,1,1,28,1,bianual,credito,cable,norte,0
70,77.37,5406.58,1,1,176.96,0,0,3,26,0,mensual,credito,cable,oeste,0
67,60.85,4089.56,4,2,88.66,1,1,3,21,0,mensual,debito,cable,sur,0
6,50.43,102.16,1,0,100.63,1,1,4,62,0,bianual,debito,fibra,oeste,0
61,79.13,4841.13,2,0,161.39,1,1,4,61,0,bianual,debito,cable,oeste,0
49,83.17,4128.82,2,1,213.21,1,0,3,45,0,bianual,credito,cable,centro,0
16,57.37,1002.7,1,1,46.59,0,0,1,25,0,mensual,debito,movil,centro,1
29,70.9,1817.82,1,0,102.64,1,0,1,49,1,mensual,efectivo,fibra,centro,0
19,63.28,1173.63,2,0,34.59,1,1,3,27,0,anual,debito,fibra,oeste,0
67,70.79,4690.06,0,1,116.31,1,1,2,69,1,mensual,credito,cable,sur,1
66,68.08,4599.29,2,0,146.81,0,0,2,24,0,mensual,debito,fibra,centro,0
62,102.11,6496.47,6,2,121.35,0,1,3,52,0,mensual,debito,fibra,sur,1
1,57.44,104.94,3,2,25.6,1,1,1,45,0,mensual,debito,movil,oeste,1
68,68.08,4793.93,3,1,166.17,1,0,2,57,0,mensual,debito,fibra,sur,0
10,64.91,658.8,2,0,83.7,1,1,4,27,1,mensual,credito,fibra,norte,0
20,95.07,1829.94,8,0,245.53,1,1,4,19,1,anual,transferencia,fibra,centro,0
52,76.17,3895.77,1,1,165.7,1,0,4,53,0,mensual,credito,fibra,centro,1
6,83.48,324.19,5,0,209.87,1,1,3,47,0,mensual,debito,cable,norte,1
53,63.05,3547.17,1,0,165.49,1,0,4,49,0,mensual,debito,movil,oeste,0
30,52.11,1640.06,1,1,141.69,1,1,4,64,0,mensual,credito,cable,norte,1
17,52.11,898.06,0,1,88.37,1,0,1,65,1,mensual,credito,cable,centro,1
56,88.16,4893.79,1,0,86.63,0,0,1,78,0,mensual,transferencia,movil,norte,1
56,66.17,3705.91,0,1,41.88,1,1,1,46,0,mensual,credito,movil,norte,1
25,71.42,1515.05,2,0,95.38,1,0,1,74,1,anual,credito,movil,norte,1
39,76.25,2912.84,0,0,46.7,1,1,2,62,0,mensual,credito,fibra,centro,0
37,62.21,2117.53,2,0,144.95,0,1,2,56,1,anual,efectivo,cable,oeste,1
16,48.97,658.18,2,0,102.61,1,1,3,47,1,anual,efectivo,cable,centro,0
7,78.65,531.4,0,0,170.25,1,1,3,46,0,anual,credito,movil,norte,0
33,84.57,2993.12,0,0,159.75,0,1,1,33,0,bianual,efectivo,movil,oeste,0
47,46.4,2323.37,3,3,148.51,1,1,1,46,0,anual,efectivo,fibra,norte,1
54,69.67,3813.06,1,0,88.34,1,0,3,40,1,bianual,credito,movil,norte,0
